segment_id,segment_name,segment_city,segment_state,segment_distance_m,segment_avg_grade,start_lat,start_lng,sport_types,effort_count,first_effort,last_effort,best_time_s,worst_time_s,pr_date,recent_trend,avg_heartrate
969253,Burnt Mt Single Track,Valley Center,CA,556.899,-6.8,33.20182519784739,-117.0634964544747,MountainBikeRide,1,2026-06-07 09:40:37,2026-06-07 09:40:37,212,212,2026-06-07 09:40:37,,141.5
6819465,Burnt Mt down Bobcat up Cougar down Crest PLot,Valley Center,CA,8407.1,-2.7,33.202745,-117.063063,MountainBikeRide,1,2026-06-07 09:41:42,2026-06-07 09:41:42,3266,3266,2026-06-07 09:41:42,,137.0
6819458,Burnt Mt single down Bobcat up Cougar,Valley Center,CA,2999.2,-3.4,33.202752,-117.063004,MountainBikeRide,1,2026-06-07 09:41:45,2026-06-07 09:41:45,1039,1039,2026-06-07 09:41:45,,132.1
3021365,bobcat top halff,Valley Center,CA,777.843,-8.8,33.209848,-117.067845,MountainBikeRide,1,2026-06-07 09:48:15,2026-06-07 09:48:15,182,182,2026-06-07 09:48:15,,118.6
5641954,bobcat and up cougar,Valley Center,CA,2064.2,0.9,33.21016,-117.06912,MountainBikeRide,1,2026-06-07 09:49:23,2026-06-07 09:49:23,1140,1140,2026-06-07 09:49:23,,136.7
1400062,Bobcat down,Valley Center,CA,1137.46,-7.0,33.20987896062434,-117.06921681761742,MountainBikeRide,1,2026-06-07 09:49:30,2026-06-07 09:49:30,196,196,2026-06-07 09:49:30,,111.3
6941843,Bobcat bottom half,Valley Center,CA,548.1,-6.2,33.205392,-117.071436,MountainBikeRide,1,2026-06-07 09:51:04,2026-06-07 09:51:04,97,97,2026-06-07 09:51:04,,106.7
2809773,Cougar Ridge Climb,Escondido,CA,715.207,12.4,33.19974737710617,-117.0752109681415,MountainBikeRide,1,2026-06-07 09:54:35,2026-06-07 09:54:35,824,824,2026-06-07 09:54:35,,143.2
2406389,Cougar Chase,Escondido,CA,1381.7,-1.6,33.197005,-117.068823,MountainBikeRide,1,2026-06-07 10:08:29,2026-06-07 10:08:29,393,393,2026-06-07 10:08:29,,140.9
6589503,Top-O-Crest to PLot,Escondido,CA,3401.3,-4.3,33.187403,-117.061378,MountainBikeRide,1,2026-06-07 10:17:11,2026-06-07 10:17:11,1113,1113,2026-06-07 10:17:11,,139.6
6090223,Crest Trail Grassy Sprint,Escondido,CA,410.4,1.6,33.187399,-117.061313,MountainBikeRide,1,2026-06-07 10:17:17,2026-06-07 10:17:17,110,110,2026-06-07 10:17:17,,143.6
4687230,Crest all dh,Escondido,CA,1743.0,-6.0,33.186406,-117.057925,MountainBikeRide,1,2026-06-07 10:18:55,2026-06-07 10:18:55,542,542,2026-06-07 10:18:55,,144.1
6588170,"Crest, Cock in a Rock",Escondido,CA,159.9,-11.4,33.186378,-117.057759,MountainBikeRide,1,2026-06-07 10:19:01,2026-06-07 10:19:01,31,31,2026-06-07 10:19:01,,150.1
38610074,Crest Finale,Escondido,California,763.7,-8.6,33.179939,-117.056171,MountainBikeRide,1,2026-06-07 10:25:07,2026-06-07 10:25:07,168,168,2026-06-07 10:25:07,,136.1
4911587,Crest - the 3 whoop de doos,Escondido,CA,382.9,-7.9,33.179872,-117.056026,MountainBikeRide,1,2026-06-07 10:25:11,2026-06-07 10:25:11,70,70,2026-06-07 10:25:11,,128.3
4343966,Crest - Speed Trap,Escondido,CA,216.9,-7.0,33.17902,-117.054843,MountainBikeRide,1,2026-06-07 10:25:39,2026-06-07 10:25:39,37,37,2026-06-07 10:25:39,,131.9
6589858,Crest Final Switches. ,Escondido,CA,423.3,-8.2,33.177568,-117.052963,MountainBikeRide,1,2026-06-07 10:26:25,2026-06-07 10:26:25,97,97,2026-06-07 10:26:25,,143.1
6208981,Bottom of Boulder Loop to top of Ranch House,Escondido,CA,594.5,1.7,33.174997,-117.051761,MountainBikeRide,1,2026-06-07 10:29:41,2026-06-07 10:29:41,282,282,2026-06-07 10:29:41,,136.8
14368870,Kicker Before Parking Lot,Escondido,California,314.4,5.2,33.173723,-117.050616,MountainBikeRide,1,2026-06-07 10:32:09,2026-06-07 10:32:09,111,111,2026-06-07 10:32:09,,145.5
4393300,paved road to lot,Escondido,CA,527.1,-9.3,33.170817,-117.050811,MountainBikeRide,1,2026-06-07 10:34:36,2026-06-07 10:34:36,70,70,2026-06-07 10:34:36,,124.8
2505986,PQ Canyon Cool Down Sprint,San Diego,CA,1851.22,0.6,32.93692024,-117.14907754,Run,1,2026-06-10 14:06:37,2026-06-10 14:06:37,679,679,2026-06-10 14:06:37,,156.8
27190332,One does not simply WALK into PQ Creek,San Diego,California,987.8,0.5,32.937581,-117.135218,Run,1,2026-06-10 14:15:03,2026-06-10 14:15:03,316,316,2026-06-10 14:15:03,,156.4
5559769,Blood on the Tracks (beach - park),Del Mar,CA,2455.3,0.4,32.938993,-117.261813,Run,1,2026-06-14 08:35:56,2026-06-14 08:35:56,819,819,2026-06-14 08:35:56,,160.5
8639548,Bluff to train track,Del Mar,California,658.5,-2.0,32.945749,-117.263025,Run,1,2026-06-14 08:40:05,2026-06-14 08:40:05,225,225,2026-06-14 08:40:05,,157.5
10561431,Coast Blvd North,Del Mar,California,562.1,-0.4,32.962449,-117.26716,Run,1,2026-06-14 08:52:28,2026-06-14 08:52:28,175,175,2026-06-14 08:52:28,,155.8
14044372,Dog Beach Bridge - North,Del Mar,California,216.5,0.0,32.974308,-117.269001,Run,1,2026-06-14 08:59:30,2026-06-14 08:59:30,71,71,2026-06-14 08:59:30,,163.2
2453641,dog beach bridge - via de la valle uphill sprint,Del Mar,CA,443.261,3.6,32.9761211,-117.2692594,Run,1,2026-06-14 09:00:36,2026-06-14 09:00:36,153,153,2026-06-14 09:00:36,,166.9
10697787,Hill sprint,Del Mar,California,209.7,3.6,32.978034,-117.269422,Run,1,2026-06-14 09:01:45,2026-06-14 09:01:45,77,77,2026-06-14 09:01:45,,169.5
38486460,WOOF WOOF,Del Mar,California,339.5,-0.3,32.976811,-117.269164,Run,1,2026-06-14 09:06:22,2026-06-14 09:06:22,104,104,2026-06-14 09:06:22,,164.0
10561439,Coast Blvd South,Del Mar,California,568.2,0.4,32.967521,-117.267625,Run,1,2026-06-14 09:11:55,2026-06-14 09:11:55,197,197,2026-06-14 09:11:55,,162.7
5559729,Blood on the Tracks (park - beach),Del Mar,CA,2421.3,-0.3,32.959843,-117.268048,Run,1,2026-06-14 09:18:23,2026-06-14 09:18:23,852,852,2026-06-14 09:18:23,,166.8
7098301,Johnny Depp Trail,Del Mar,CA,1143.5,-0.4,32.948943,-117.264877,Run,1,2026-06-14 09:25:51,2026-06-14 09:25:51,397,397,2026-06-14 09:25:51,,168.0
5925794,Lower Side Hill,San Diego,CA,644.7,-11.1,32.925674,-117.193335,MountainBikeRide,1,2026-06-16 15:24:37,2026-06-16 15:24:37,87,87,2026-06-16 15:24:37,,128.1
